1	3	41	-74
1	3	41	-75
1	3	42	-57
1	3	43	-75
1	3	42	-56
1	3	41	-71
1	3	41	-72
1	3	42	-57
1	3	43	-76
1	3	42	-60
1	3	41	-67
1	3	41	-67
1	3	42	-57
1	3	43	-71
1	3	43	-70
1	3	42	-62
1	3	41	-71
1	3	41	-71
1	3	42	-57
1	3	43	-72
1	3	43	-70
1	3	42	-61
1	3	41	-70
1	3	41	-70
1	3	42	-57
1	3	43	-72
1	3	43	-70
1	3	42	-59
1	3	41	-70
1	3	41	-69
1	3	42	-61
1	3	43	-74
1	3	43	-72
1	3	42	-56
1	3	41	-68
1	3	41	-68
1	3	42	-51
1	3	43	-68
1	3	43	-72
1	3	42	-55
1	3	41	-70
1	3	41	-70
1	3	42	-51
1	3	43	-70
1	3	43	-70
1	6	42	-64
1	6	41	-64
1	6	41	-71
1	6	42	-59
1	6	43	-69
1	6	43	-70
1	6	42	-63
1	6	41	-67
1	6	41	-68
1	6	42	-59
1	6	43	-69
1	6	43	-70
1	6	42	-64
1	6	41	-66
1	6	41	-67
1	6	42	-59
1	6	43	-69
1	6	42	-60
1	6	41	-69
1	6	41	-67
1	6	42	-59
1	6	43	-70
1	6	43	-64
1	6	42	-60
1	6	41	-67
1	6	41	-69
1	6	43	-65
1	6	43	-64
1	6	42	-65
1	6	41	-70
1	6	41	-67
1	6	43	-66
1	6	43	-66
1	6	42	-65
1	6	41	-69
1	6	41	-69
1	6	43	-69
1	6	43	-72
1	6	42	-62
1	6	41	-67
1	6	41	-66
1	6	43	-69
1	6	43	-72
1	6	42	-68
1	6	42	-67
1	6	41	-67
1	6	41	-66
1	6	43	-68
1	6	43	-68
1	6	42	-68
1	6	42	-64
1	6	41	-67
1	6	41	-65
1	6	43	-68
1	6	43	-68
1	6	42	-65
3	3	42	-66
3	3	41	-72
3	3	41	-72
3	3	42	-68
3	3	43	-70
3	3	43	-73
3	3	42	-65
3	3	41	-66
3	3	41	-68
3	3	42	-68
3	3	43	-70
3	3	43	-73
3	3	42	-63
3	3	41	-68
3	3	41	-69
3	3	42	-63
3	3	41	-70
3	3	41	-66
3	3	43	-68
3	3	43	-70
3	3	42	-62
3	3	41	-67
3	3	41	-66
3	3	43	-68
3	3	43	-68
3	3	42	-63
3	3	42	-62
3	3	41	-65
3	3	41	-68
3	3	43	-68
3	3	43	-65
3	3	42	-63
3	3	42	-64
3	3	41	-68
3	3	41	-69
3	3	43	-68
3	3	43	-68
3	3	42	-63
3	3	42	-59
3	3	41	-67
3	3	41	-69
3	3	43	-68
3	3	43	-68
3	3	42	-63
3	3	42	-65
3	3	41	-65
3	3	41	-67
3	3	43	-69
3	3	43	-68
3	3	42	-63
3	3	42	-61
3	3	41	-64
3	3	41	-64
3	3	43	-70
3	3	43	-68
3	3	42	-63
1	1	42	-58
1	1	42	-65
1	1	41	-68
1	1	43	-72
1	1	41	-74
1	1	43	-75
1	1	42	-60
1	1	42	-62
1	1	41	-72
1	1	43	-69
1	1	41	-68
1	1	43	-75
1	1	42	-61
1	1	42	-62
1	1	41	-63
1	1	43	-69
1	1	41	-62
1	1	43	-72
1	1	42	-65
1	1	42	-62
1	1	41	-63
1	1	43	-72
1	1	41	-63
1	1	43	-73
1	1	42	-61
1	1	42	-62
1	1	41	-68
1	1	43	-72
1	1	41	-63
1	1	43	-73
1	1	42	-68
1	1	41	-61
1	1	43	-72
1	1	41	-62
1	1	43	-73
1	1	42	-67
1	1	41	-63
1	1	43	-75
1	1	41	-62
1	1	43	-73
1	1	42	-60
1	1	41	-62
1	1	43	-75
1	1	41	-65
1	1	42	-64
1	1	41	-65
1	1	43	-72
1	1	41	-66
1	1	43	-74
1	1	42	-67
1	1	41	-64
1	1	43	-72
1	1	41	-65
1	1	43	-73
1	5	42	-64
1	5	41	-69
1	5	41	-68
1	5	43	-61
1	5	42	-63
1	5	43	-67
1	5	42	-64
1	5	41	-69
1	5	41	-68
1	5	43	-61
1	5	42	-63
1	5	43	-67
1	5	42	-61
1	5	41	-66
1	5	41	-74
1	5	43	-61
1	5	42	-63
1	5	43	-67
1	5	42	-61
1	5	41	-66
1	5	41	-74
1	5	43	-61
1	5	42	-63
1	5	43	-67
1	5	42	-63
1	5	41	-70
1	5	41	-68
1	5	42	-62
1	5	43	-69
1	5	42	-63
1	5	41	-70
1	5	41	-68
1	5	42	-62
1	5	43	-69
1	5	42	-61
1	5	41	-68
1	5	41	-74
1	5	42	-62
1	5	43	-69
1	5	43	-70
1	5	42	-61
1	5	41	-68
1	5	41	-74
1	5	42	-62
1	5	43	-69
1	5	43	-70
1	5	42	-62
1	5	41	-66
1	5	41	-66
1	5	42	-66
1	5	43	-70
1	5	43	-70
1	5	42	-62
1	5	41	-66
1	5	41	-66
1	5	42	-66
1	5	43	-70
1	5	43	-70
4	1	42	-68
4	1	41	-78
4	1	41	-70
4	1	43	-66
4	1	43	-72
4	1	42	-65
4	1	42	-68
4	1	41	-78
4	1	41	-70
4	1	43	-66
4	1	43	-72
4	1	42	-65
4	1	42	-70
4	1	41	-72
4	1	41	-70
4	1	43	-68
4	1	43	-68
4	1	42	-65
4	1	42	-70
4	1	41	-72
4	1	41	-70
4	1	43	-68
4	1	43	-68
4	1	42	-65
4	1	42	-64
4	1	41	-69
4	1	41	-69
4	1	43	-62
4	1	43	-68
4	1	42	-62
4	1	42	-64
4	1	41	-69
4	1	41	-69
4	1	43	-62
4	1	43	-68
4	1	42	-62
4	1	42	-65
4	1	41	-71
4	1	41	-69
4	1	43	-61
4	1	43	-63
4	1	42	-62
4	1	42	-65
4	1	41	-71
4	1	41	-69
4	1	43	-61
4	1	43	-63
4	1	42	-62
4	1	42	-66
4	1	41	-71
4	1	41	-71
4	1	43	-61
4	1	43	-65
4	1	42	-62
4	1	42	-66
4	1	41	-71
4	1	41	-71
4	1	43	-61
4	1	43	-65
4	1	42	-62
5	3	42	-58
5	3	41	-65
5	3	41	-71
5	3	43	-59
5	3	43	-67
5	3	42	-59
5	3	42	-54
5	3	41	-65
5	3	41	-61
5	3	43	-64
5	3	43	-63
5	3	42	-59
5	3	42	-54
5	3	41	-65
5	3	41	-61
5	3	43	-64
5	3	43	-63
5	3	42	-59
5	3	42	-57
5	3	41	-63
5	3	41	-62
5	3	43	-64
5	3	43	-60
5	3	42	-59
5	3	42	-57
5	3	41	-63
5	3	41	-62
5	3	43	-64
5	3	43	-60
5	3	42	-59
5	3	42	-58
5	3	41	-62
5	3	41	-64
5	3	43	-61
5	3	43	-64
5	3	42	-61
5	3	42	-58
5	3	41	-62
5	3	41	-64
5	3	43	-61
5	3	43	-64
5	3	42	-61
5	3	42	-60
5	3	41	-62
5	3	41	-65
5	3	43	-61
5	3	43	-61
5	3	42	-61
5	3	42	-60
5	3	41	-62
5	3	41	-65
5	3	43	-61
5	3	43	-61
5	3	42	-61
5	3	42	-63
5	3	41	-59
5	3	41	-64
5	3	43	-61
5	3	43	-60
5	3	42	-61
3	6	42	-60
3	6	41	-71
3	6	41	-71
3	6	43	-69
3	6	43	-69
3	6	42	-64
3	6	42	-67
3	6	41	-69
3	6	41	-66
3	6	43	-69
3	6	43	-69
3	6	42	-71
3	6	42	-65
3	6	41	-72
3	6	41	-72
3	6	43	-69
3	6	43	-73
3	6	42	-71
3	6	42	-66
3	6	41	-76
3	6	41	-70
3	6	43	-70
3	6	43	-75
3	6	42	-71
3	6	42	-65
3	6	41	-71
3	6	41	-72
3	6	43	-72
3	6	43	-75
3	6	42	-71
3	6	42	-61
3	6	41	-75
3	6	41	-75
3	6	43	-71
3	6	43	-69
3	6	42	-62
3	6	42	-61
3	6	41	-67
3	6	41	-70
3	6	43	-71
3	6	43	-69
3	6	42	-62
3	6	42	-66
3	6	41	-72
3	6	41	-74
3	6	43	-71
3	6	43	-69
3	6	42	-66
3	6	42	-69
3	6	41	-72
3	6	41	-69
3	6	43	-69
3	6	43	-72
3	6	42	-66
3	6	42	-63
3	6	41	-70
3	6	41	-74
3	6	43	-69
3	6	43	-72
3	6	42	-66
4	4	42	-64
4	4	41	-63
4	4	41	-65
4	4	43	-66
4	4	43	-69
4	4	42	-60
4	4	42	-64
4	4	41	-71
4	4	41	-71
4	4	43	-64
4	4	43	-64
4	4	42	-60
4	4	42	-60
4	4	41	-65
4	4	41	-64
4	4	43	-64
4	4	43	-64
4	4	42	-66
4	4	41	-65
4	4	41	-68
4	4	43	-64
4	4	43	-64
4	4	42	-62
4	4	41	-71
4	4	41	-71
4	4	43	-59
4	4	43	-64
4	4	42	-64
4	4	42	-63
4	4	41	-69
4	4	41	-69
4	4	43	-59
4	4	43	-60
4	4	42	-64
4	4	42	-62
4	4	41	-64
4	4	41	-71
4	4	43	-59
4	4	43	-64
4	4	42	-64
4	4	42	-60
4	4	41	-67
4	4	41	-67
4	4	43	-59
4	4	43	-64
4	4	42	-61
4	4	42	-64
4	4	41	-66
4	4	41	-70
4	4	43	-59
4	4	43	-64
4	4	42	-61
4	4	42	-64
4	4	41	-68
4	4	41	-68
4	4	43	-65
4	4	43	-63
4	4	42	-61
2	1	42	-60
2	1	41	-73
2	1	41	-73
2	1	43	-68
2	1	43	-64
2	1	42	-68
2	1	41	-71
2	1	41	-70
2	1	43	-69
2	1	43	-64
2	1	42	-66
2	1	42	-68
2	1	41	-69
2	1	41	-76
2	1	43	-69
2	1	42	-67
2	1	42	-68
2	1	41	-70
2	1	41	-76
2	1	43	-66
2	1	42	-65
2	1	43	-68
2	1	42	-74
2	1	41	-67
2	1	41	-76
2	1	43	-66
2	1	42	-65
2	1	43	-68
2	1	42	-74
2	1	41	-76
2	1	41	-70
2	1	43	-66
2	1	42	-74
2	1	43	-68
2	1	42	-66
2	1	41	-68
2	1	41	-75
2	1	43	-66
2	1	42	-70
2	1	43	-68
2	1	42	-67
2	1	41	-74
2	1	41	-74
2	1	43	-67
2	1	42	-70
2	1	43	-67
2	1	42	-65
2	1	41	-67
2	1	41	-68
2	1	43	-65
2	1	42	-70
2	1	43	-66
2	1	42	-65
2	1	41	-72
2	1	41	-72
2	1	43	-66
2	1	42	-70
2	1	43	-66
5	2	42	-67
5	2	41	-74
5	2	41	-66
5	2	43	-58
5	2	43	-61
5	2	42	-64
5	2	42	-60
5	2	41	-67
5	2	41	-61
5	2	43	-70
5	2	43	-65
5	2	42	-66
5	2	42	-60
5	2	41	-60
5	2	41	-64
5	2	43	-60
5	2	43	-65
5	2	42	-59
5	2	42	-60
5	2	41	-69
5	2	41	-62
5	2	43	-64
5	2	43	-63
5	2	42	-61
5	2	42	-64
5	2	41	-61
5	2	41	-60
5	2	43	-64
5	2	43	-63
5	2	42	-61
5	2	42	-61
5	2	41	-68
5	2	41	-61
5	2	43	-59
5	2	43	-66
5	2	42	-61
5	2	42	-63
5	2	41	-69
5	2	41	-69
5	2	43	-60
5	2	43	-66
5	2	42	-57
5	2	42	-63
5	2	41	-61
5	2	41	-66
5	2	43	-60
5	2	43	-63
5	2	42	-57
5	2	42	-61
5	2	41	-62
5	2	41	-64
5	2	43	-69
5	2	43	-59
5	2	42	-57
5	2	42	-58
5	2	41	-62
5	2	41	-59
5	2	43	-59
5	2	43	-59
5	2	42	-57
2	4	42	-58
2	4	41	-75
2	4	41	-74
2	4	43	-69
2	4	43	-71
2	4	42	-64
2	4	42	-58
2	4	41	-75
2	4	41	-74
2	4	43	-69
2	4	43	-71
2	4	42	-64
2	4	42	-67
2	4	41	-70
2	4	41	-76
2	4	43	-68
2	4	43	-68
2	4	42	-66
2	4	41	-71
2	4	41	-73
2	4	43	-68
2	4	43	-68
2	4	42	-66
2	4	42	-66
2	4	41	-73
2	4	41	-74
2	4	43	-68
2	4	43	-68
2	4	42	-66
2	4	42	-67
2	4	41	-74
2	4	41	-75
2	4	43	-69
2	4	43	-68
2	4	42	-66
2	4	42	-66
2	4	41	-77
2	4	41	-74
2	4	43	-70
2	4	43	-78
2	4	42	-66
2	4	42	-66
2	4	41	-77
2	4	41	-74
2	4	43	-70
2	4	43	-78
2	4	42	-66
2	4	42	-66
2	4	41	-73
2	4	41	-76
2	4	43	-70
2	4	43	-68
2	4	42	-66
2	4	42	-66
2	4	41	-73
2	4	41	-76
2	4	43	-70
2	4	43	-68
2	4	42	-66
5	1	42	-60
5	1	41	-65
5	1	41	-70
5	1	43	-60
5	1	43	-60
5	1	42	-60
5	1	42	-56
5	1	41	-63
5	1	41	-66
5	1	43	-60
5	1	43	-60
5	1	42	-60
5	1	42	-56
5	1	41	-63
5	1	41	-66
5	1	43	-60
5	1	43	-60
5	1	42	-60
5	1	42	-60
5	1	41	-64
5	1	41	-68
5	1	43	-60
5	1	43	-60
5	1	42	-60
5	1	41	-64
5	1	41	-68
5	1	43	-60
5	1	43	-60
5	1	42	-60
5	1	41	-71
5	1	41	-71
5	1	43	-64
5	1	43	-59
5	1	42	-61
5	1	42	-60
5	1	41	-71
5	1	41	-71
5	1	43	-64
5	1	43	-59
5	1	42	-61
5	1	42	-63
5	1	41	-70
5	1	41	-70
5	1	43	-66
5	1	43	-61
5	1	42	-61
5	1	42	-63
5	1	41	-70
5	1	41	-70
5	1	43	-66
5	1	43	-61
5	1	42	-61
5	1	42	-70
5	1	41	-65
5	1	41	-71
5	1	43	-57
5	1	43	-57
5	1	42	-61
3	5	42	-70
3	5	41	-70
3	5	41	-74
3	5	42	-70
3	5	43	-70
3	5	43	-67
3	5	42	-70
3	5	41	-69
3	5	41	-70
3	5	42	-70
3	5	43	-70
3	5	43	-70
3	5	42	-67
3	5	41	-69
3	5	41	-69
3	5	42	-70
3	5	43	-70
3	5	43	-71
3	5	42	-66
3	5	41	-69
3	5	41	-69
3	5	43	-71
3	5	43	-71
3	5	42	-73
3	5	41	-71
3	5	41	-69
3	5	43	-71
3	5	43	-71
3	5	42	-62
3	5	41	-71
3	5	41	-66
3	5	43	-70
3	5	43	-73
3	5	42	-69
3	5	41	-68
3	5	41	-72
3	5	43	-70
3	5	43	-73
3	5	42	-62
3	5	42	-69
3	5	41	-67
3	5	41	-69
3	5	43	-70
3	5	43	-73
3	5	42	-68
3	5	42	-64
3	5	41	-67
3	5	41	-67
3	5	43	-70
3	5	43	-71
3	5	42	-64
3	5	42	-61
3	5	41	-67
3	5	41	-72
3	5	43	-70
3	5	43	-73
3	5	42	-64
1	8	42	-60
1	8	41	-69
1	8	41	-70
1	8	43	-66
1	8	43	-67
1	8	42	-61
1	8	42	-65
1	8	41	-68
1	8	41	-67
1	8	43	-66
1	8	43	-69
1	8	42	-61
1	8	42	-60
1	8	41	-65
1	8	41	-77
1	8	43	-76
1	8	42	-66
1	8	41	-74
1	8	41	-72
1	8	43	-71
1	8	43	-73
1	8	42	-62
1	8	41	-77
1	8	41	-70
1	8	43	-71
1	8	43	-68
1	8	42	-63
1	8	41	-71
1	8	41	-73
1	8	43	-64
1	8	43	-68
1	8	42	-63
1	8	42	-64
1	8	41	-71
1	8	41	-73
1	8	43	-66
1	8	43	-68
1	8	42	-63
1	8	42	-68
1	8	41	-73
1	8	41	-73
1	8	43	-66
1	8	43	-68
1	8	42	-63
1	8	42	-60
1	8	41	-75
1	8	41	-75
1	8	43	-63
1	8	43	-64
1	8	42	-63
1	8	42	-64
1	8	41	-77
1	8	41	-77
1	8	43	-68
1	8	43	-64
6	1	42	-45
6	1	41	-62
6	1	41	-59
6	1	43	-68
6	1	43	-69
6	1	42	-53
6	1	42	-57
6	1	41	-67
6	1	41	-67
6	1	43	-66
6	1	43	-69
6	1	42	-53
6	1	42	-54
6	1	41	-62
6	1	41	-65
6	1	43	-66
6	1	42	-55
6	1	42	-63
6	1	41	-62
6	1	41	-61
6	1	43	-71
6	1	42	-55
6	1	43	-66
6	1	42	-55
6	1	41	-63
6	1	41	-64
6	1	43	-66
6	1	42	-55
6	1	43	-69
6	1	42	-54
6	1	41	-60
6	1	41	-60
6	1	43	-70
6	1	42	-55
6	1	43	-67
6	1	42	-63
6	1	41	-63
6	1	41	-62
6	1	43	-67
6	1	43	-75
6	1	42	-57
6	1	41	-64
6	1	41	-62
6	1	43	-69
6	1	43	-73
6	1	42	-58
6	1	41	-66
6	1	41	-64
6	1	43	-69
6	1	43	-74
6	1	42	-62
6	1	41	-65
6	1	41	-66
6	1	43	-73
6	1	43	-74
5	5	42	-53
5	5	41	-60
5	5	41	-64
5	5	43	-68
5	5	43	-69
5	5	42	-53
5	5	42	-45
5	5	41	-63
5	5	41	-62
5	5	43	-66
5	5	43	-70
5	5	42	-53
5	5	42	-45
5	5	41	-64
5	5	41	-57
5	5	43	-66
5	5	43	-70
5	5	42	-45
5	5	42	-45
5	5	41	-60
5	5	41	-64
5	5	43	-67
5	5	43	-68
5	5	42	-45
5	5	42	-45
5	5	41	-61
5	5	41	-60
5	5	43	-71
5	5	43	-68
5	5	42	-45
5	5	42	-45
5	5	41	-62
5	5	41	-62
5	5	43	-71
5	5	43	-72
5	5	42	-45
5	5	42	-45
5	5	41	-65
5	5	41	-65
5	5	43	-69
5	5	43	-64
5	5	42	-45
5	5	42	-45
5	5	41	-61
5	5	41	-57
5	5	43	-67
5	5	43	-67
5	5	42	-45
5	5	42	-45
5	5	41	-61
5	5	41	-60
5	5	43	-71
5	5	43	-67
5	5	42	-45
5	5	42	-45
5	5	41	-63
5	5	41	-60
5	5	43	-71
5	5	43	-67
5	5	42	-45
4	3	42	-63
4	3	41	-67
4	3	41	-66
4	3	43	-76
4	3	43	-66
4	3	42	-58
4	3	42	-60
4	3	41	-63
4	3	41	-65
4	3	43	-71
4	3	43	-66
4	3	42	-64
4	3	42	-63
4	3	41	-62
4	3	41	-64
4	3	43	-63
4	3	43	-66
4	3	42	-64
4	3	42	-62
4	3	41	-63
4	3	41	-62
4	3	43	-63
4	3	43	-66
4	3	42	-64
4	3	42	-65
4	3	41	-65
4	3	41	-64
4	3	43	-66
4	3	43	-66
4	3	42	-64
4	3	42	-63
4	3	41	-64
4	3	41	-64
4	3	43	-75
4	3	43	-66
4	3	42	-60
4	3	42	-63
4	3	41	-65
4	3	41	-64
4	3	43	-62
4	3	43	-69
4	3	42	-60
4	3	42	-61
4	3	41	-63
4	3	41	-64
4	3	43	-62
4	3	43	-69
4	3	42	-60
4	3	42	-62
4	3	41	-64
4	3	41	-64
4	3	43	-62
4	3	43	-61
4	3	42	-60
4	3	42	-62
4	3	41	-65
4	3	41	-64
4	3	43	-61
4	3	43	-64
4	3	42	-60
5	4	42	-62
5	4	41	-58
5	4	41	-62
5	4	43	-61
5	4	43	-60
5	4	42	-61
5	4	42	-50
5	4	41	-59
5	4	41	-61
5	4	43	-61
5	4	43	-60
5	4	42	-53
5	4	42	-53
5	4	41	-60
5	4	41	-61
5	4	43	-76
5	4	43	-65
5	4	42	-53
5	4	42	-51
5	4	41	-63
5	4	41	-65
5	4	43	-76
5	4	43	-70
5	4	42	-53
5	4	42	-51
5	4	41	-63
5	4	41	-63
5	4	43	-67
5	4	43	-69
5	4	42	-53
5	4	42	-52
5	4	41	-71
5	4	41	-69
5	4	43	-68
5	4	43	-70
5	4	42	-53
5	4	42	-53
5	4	41	-62
5	4	41	-63
5	4	43	-68
5	4	43	-74
5	4	42	-53
5	4	42	-56
5	4	41	-62
5	4	41	-62
5	4	43	-69
5	4	43	-71
5	4	42	-53
5	4	42	-54
5	4	41	-64
5	4	41	-62
5	4	43	-69
5	4	43	-71
5	4	42	-53
5	4	42	-53
5	4	41	-67
5	4	41	-60
5	4	43	-68
5	4	43	-69
5	4	42	-54
2	2	42	-73
2	2	41	-73
2	2	41	-69
2	2	43	-67
2	2	42	-70
2	2	43	-67
2	2	42	-65
2	2	41	-73
2	2	41	-71
2	2	43	-66
2	2	42	-70
2	2	43	-69
2	2	42	-65
2	2	41	-69
2	2	41	-68
2	2	43	-65
2	2	43	-62
2	2	42	-67
2	2	41	-69
2	2	41	-76
2	2	43	-68
2	2	43	-63
2	2	42	-64
2	2	41	-69
2	2	41	-72
2	2	43	-67
2	2	43	-67
2	2	42	-63
2	2	41	-75
2	2	41	-75
2	2	43	-67
2	2	43	-67
2	2	42	-62
2	2	42	-67
2	2	41	-73
2	2	41	-74
2	2	43	-67
2	2	43	-67
2	2	42	-62
2	2	42	-66
2	2	41	-73
2	2	41	-73
2	2	43	-67
2	2	43	-67
2	2	42	-62
2	2	42	-66
2	2	41	-78
2	2	41	-74
2	2	43	-65
2	2	43	-67
2	2	42	-62
2	2	42	-60
2	2	41	-71
2	2	41	-67
2	2	43	-67
2	2	43	-67
2	2	42	-62
6	3	42	-52
6	3	41	-53
6	3	41	-55
6	3	43	-69
6	3	43	-68
6	3	42	-52
6	3	42	-56
6	3	41	-59
6	3	41	-60
6	3	43	-69
6	3	43	-63
6	3	42	-52
6	3	42	-56
6	3	41	-59
6	3	41	-60
6	3	43	-69
6	3	43	-63
6	3	42	-52
6	3	42	-53
6	3	41	-62
6	3	41	-59
6	3	43	-69
6	3	43	-63
6	3	42	-52
6	3	42	-53
6	3	41	-62
6	3	41	-59
6	3	43	-69
6	3	43	-63
6	3	42	-52
6	3	42	-52
6	3	41	-61
6	3	41	-60
6	3	43	-65
6	3	43	-63
6	3	42	-52
6	3	42	-52
6	3	41	-61
6	3	41	-60
6	3	43	-65
6	3	43	-63
6	3	42	-52
6	3	42	-54
6	3	41	-61
6	3	41	-61
6	3	43	-65
6	3	43	-68
6	3	42	-54
6	3	41	-61
6	3	41	-61
6	3	43	-65
6	3	43	-68
6	3	42	-52
6	3	41	-61
6	3	41	-61
6	3	43	-67
6	3	43	-67
6	6	42	-62
6	6	41	-65
6	6	41	-62
6	6	43	-72
6	6	42	-60
6	6	42	-62
6	6	41	-66
6	6	41	-66
6	6	43	-71
6	6	42	-60
6	6	42	-63
6	6	41	-66
6	6	41	-67
6	6	43	-71
6	6	42	-63
6	6	41	-63
6	6	41	-63
6	6	43	-70
6	6	42	-63
6	6	41	-64
6	6	41	-63
6	6	43	-72
6	6	42	-64
6	6	41	-67
6	6	41	-67
6	6	43	-70
6	6	43	-69
6	6	42	-56
6	6	41	-62
6	6	41	-65
6	6	43	-70
6	6	43	-69
6	6	42	-67
6	6	41	-67
6	6	41	-67
6	6	43	-70
6	6	43	-69
6	6	42	-64
6	6	41	-65
6	6	41	-68
6	6	43	-70
6	6	43	-71
6	6	42	-69
6	6	41	-63
6	6	41	-65
6	6	43	-70
6	6	43	-71
6	6	42	-58
6	2	42	-56
6	2	41	-65
6	2	41	-62
6	2	43	-69
6	2	43	-80
6	2	42	-54
6	2	41	-65
6	2	41	-65
6	2	43	-71
6	2	43	-80
6	2	42	-52
6	2	41	-52
6	2	41	-55
6	2	43	-75
6	2	43	-74
6	2	42	-58
6	2	41	-53
6	2	41	-55
6	2	43	-75
6	2	43	-74
6	2	42	-55
6	2	41	-59
6	2	41	-55
6	2	43	-75
6	2	43	-70
6	2	42	-52
6	2	41	-53
6	2	41	-59
6	2	43	-74
6	2	43	-74
6	2	42	-58
6	2	41	-55
6	2	41	-53
6	2	43	-71
6	2	43	-70
6	2	42	-56
6	2	41	-66
6	2	41	-55
6	2	43	-71
6	2	43	-70
6	2	42	-53
6	2	42	-55
6	2	41	-54
6	2	41	-65
6	2	43	-69
6	2	43	-68
6	2	42	-53
6	2	42	-52
6	2	41	-55
6	2	41	-55
6	2	43	-69
6	2	43	-68
6	2	42	-53
6	5	42	-62
6	5	41	-67
6	5	41	-68
6	5	43	-65
6	5	43	-64
6	5	42	-64
6	5	42	-62
6	5	41	-67
6	5	41	-70
6	5	43	-71
6	5	43	-64
6	5	42	-63
6	5	41	-70
6	5	41	-63
6	5	43	-71
6	5	43	-64
6	5	42	-63
6	5	41	-63
6	5	41	-60
6	5	43	-71
6	5	43	-69
6	5	42	-63
6	5	41	-61
6	5	41	-63
6	5	43	-71
6	5	43	-69
6	5	42	-62
6	5	42	-61
6	5	41	-68
6	5	41	-66
6	5	43	-71
6	5	43	-69
6	5	42	-62
6	5	42	-63
6	5	41	-60
6	5	41	-61
6	5	43	-71
6	5	43	-71
6	5	42	-62
6	5	42	-63
6	5	41	-67
6	5	41	-63
6	5	43	-71
6	5	43	-71
6	5	42	-62
6	5	42	-59
6	5	41	-63
6	5	41	-65
6	5	43	-72
6	5	42	-60
6	5	42	-62
6	5	41	-63
6	5	41	-61
6	5	43	-72
6	5	42	-60
1	4	42	-51
1	4	41	-70
1	4	41	-67
1	4	42	-51
1	4	43	-66
1	4	43	-66
1	4	42	-57
1	4	41	-70
1	4	41	-72
1	4	42	-51
1	4	43	-66
1	4	43	-67
1	4	42	-61
1	4	41	-69
1	4	41	-66
1	4	43	-67
1	4	42	-59
1	4	41	-70
1	4	41	-66
1	4	43	-67
1	4	42	-64
1	4	42	-61
1	4	41	-69
1	4	41	-66
1	4	43	-66
1	4	42	-64
1	4	43	-66
1	4	42	-60
1	4	41	-71
1	4	41	-70
1	4	43	-66
1	4	42	-64
1	4	43	-66
1	4	42	-57
1	4	41	-71
1	4	41	-69
1	4	43	-64
1	4	42	-57
1	4	43	-68
1	4	42	-62
1	4	41	-70
1	4	41	-67
1	4	43	-66
1	4	42	-63
1	4	43	-66
1	4	42	-58
1	4	41	-71
1	4	41	-69
1	4	43	-67
1	4	42	-63
1	4	43	-64
1	4	42	-57
1	4	41	-69
1	4	41	-68
1	4	43	-61
1	4	42	-63
1	4	43	-66
4	2	42	-66
4	2	41	-72
4	2	41	-69
4	2	43	-61
4	2	43	-64
4	2	42	-62
4	2	42	-66
4	2	41	-77
4	2	41	-69
4	2	43	-70
4	2	43	-70
4	2	42	-66
4	2	41	-69
4	2	41	-69
4	2	43	-71
4	2	43	-70
